SampleID	Zymo	Platform	Extraction	SuperNatant	Length	Limit	Overlaps	ContigID	Taxon	ContigSize
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg189	Pseudomonas aeruginosa	8337
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg190	Saccharomyces cerevisiae	8056
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg191	Saccharomyces cerevisiae	15053
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg192	Saccharomyces cerevisiae	8456
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg193	Saccharomyces cerevisiae	8239
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg194	Bacillus subtilis	8094
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg195	Saccharomyces cerevisiae	7877
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg196	Cryptococcus neoformans	7801
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg197	Saccharomyces cerevisiae	7294
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg198	Saccharomyces cerevisiae	7245
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg199	Enterococcus faecalis	7445
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg200	Saccharomyces cerevisiae	7097
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg201	Saccharomyces cerevisiae	7387
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg202	Saccharomyces cerevisiae	7611
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg203	Saccharomyces cerevisiae	7274
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg204	Cryptococcus neoformans	7265
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg205	Saccharomyces cerevisiae	6688
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg206	Cryptococcus neoformans	7445
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg207	Saccharomyces cerevisiae	7035
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg208	Saccharomyces cerevisiae	6485
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg209	Saccharomyces cerevisiae	12042
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg210	Saccharomyces cerevisiae	7219
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg211	Saccharomyces cerevisiae	6714
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg212	Listeria monocytogenes	8245
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg213	Saccharomyces cerevisiae	7241
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg214	Saccharomyces cerevisiae	7228
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg215	Saccharomyces cerevisiae	7213
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg216	Saccharomyces cerevisiae	9672
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg217	Saccharomyces cerevisiae	7191
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg218	Saccharomyces cerevisiae	6747
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg219	Saccharomyces cerevisiae	6727
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg220	Saccharomyces cerevisiae	6625
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg221	Saccharomyces cerevisiae	7250
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg222	Saccharomyces cerevisiae	6617
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg223	Saccharomyces cerevisiae	12243
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg224	Saccharomyces cerevisiae	6236
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg225	Cryptococcus neoformans	6122
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg226	Saccharomyces cerevisiae	6734
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg227	Saccharomyces cerevisiae	6413
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg228	Cryptococcus neoformans	14785
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg229	Saccharomyces cerevisiae	6137
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg230	Saccharomyces cerevisiae	6201
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg231	Saccharomyces cerevisiae	5908
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg232	Saccharomyces cerevisiae	12301
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg233	Saccharomyces cerevisiae	6389
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg234	Saccharomyces cerevisiae	15754
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg235	Saccharomyces cerevisiae	6151
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg236	Escherichia coli	5966
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg237	Saccharomyces cerevisiae	7018
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg238	Saccharomyces cerevisiae	6317
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg239	Cryptococcus neoformans	6052
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg240	Salmonella enterica	6134
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg241	Enterococcus faecalis	5740
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg242	Saccharomyces cerevisiae	5688
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg243	Saccharomyces cerevisiae	5676
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg244	Saccharomyces cerevisiae	5947
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg245	Saccharomyces cerevisiae	5953
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg246	Saccharomyces cerevisiae	6239
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg247	Saccharomyces cerevisiae	5417
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg248	Saccharomyces cerevisiae	5293
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg249	Saccharomyces cerevisiae	6101
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg250	Saccharomyces cerevisiae	6141
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg251	Saccharomyces cerevisiae	5568
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg252	Cryptococcus neoformans	5537
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg253	Cryptococcus neoformans	5881
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg254	Escherichia coli	5780
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg255	Saccharomyces cerevisiae	5173
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg256	Saccharomyces cerevisiae	6426
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg257	Saccharomyces cerevisiae	6069
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg258	Saccharomyces cerevisiae	5069
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg259	Saccharomyces cerevisiae	5240
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg260	Saccharomyces cerevisiae	5324
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg261	Cryptococcus neoformans	5144
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg262	Saccharomyces cerevisiae	5312
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg263	Saccharomyces cerevisiae	5305
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg264	Saccharomyces cerevisiae	5121
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg265	Cryptococcus neoformans	4825
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg266	Saccharomyces cerevisiae	5261
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg267	Saccharomyces cerevisiae	5159
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg268	Saccharomyces cerevisiae	5248
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg269	Saccharomyces cerevisiae	5170
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg270	Cryptococcus neoformans	5535
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg271	Saccharomyces cerevisiae	5256
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg272	Saccharomyces cerevisiae	12352
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg273	Saccharomyces cerevisiae	5195
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg274	Escherichia coli	24411
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg275	Enterococcus faecalis	10759
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg276	Escherichia coli	16041
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg277	Saccharomyces cerevisiae	8810
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg278	Cryptococcus neoformans	11125
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg279	Listeria monocytogenes	7614
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg280	Lactobacillus fermentum	5492
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg281	Cryptococcus neoformans	8844
Zymo-GridION-EVEN-BB-SN-L4000-e10	Zymo	GridION	EVEN	BB	SN	L4000	e10	ctg282	Cryptococcus neoformans	6276
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg1	Pseudomonas aeruginosa	6764386
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg2	Salmonella enterica	1287176
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg3	Salmonella enterica	277058
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg4	Salmonella enterica	243078
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg5	Escherichia coli	291850
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg6	Salmonella enterica	188060
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg7	Salmonella enterica	187396
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg8	Escherichia coli	177371
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg9	Escherichia coli	153863
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg10	Salmonella enterica	151413
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg11	Salmonella enterica	142810
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg12	Escherichia coli	137965
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg13	Salmonella enterica	146740
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg14	Escherichia coli	139711
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg15	Escherichia coli	118748
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg16	Escherichia coli	120298
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg17	Escherichia coli	109730
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg18	Salmonella enterica	110960
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg19	Salmonella enterica	133755
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg20	Escherichia coli	101923
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg21	Escherichia coli	190553
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg22	Escherichia coli	214752
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg23	Escherichia coli	99652
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg24	Salmonella enterica	97698
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg25	Escherichia coli	127018
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg26	Salmonella enterica	87798
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg27	Salmonella enterica	84430
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg28	Saccharomyces cerevisiae	80223
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg29	Salmonella enterica	76683
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg30	Escherichia coli	73615
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg31	Salmonella enterica	110945
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg32	Escherichia coli	82529
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg33	Salmonella enterica	68448
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg34	Escherichia coli	69506
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg35	Salmonella enterica	62536
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg36	Escherichia coli	57256
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg37	Escherichia coli	72679
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg38	Salmonella enterica	94316
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg39	Escherichia coli	57342
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg40	Lactobacillus fermentum	89479
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg41	Escherichia coli	52287
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg42	Salmonella enterica	49345
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg43	Salmonella enterica	133446
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg44	Escherichia coli	44518
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg45	Escherichia coli	41774
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg46	Escherichia coli	45569
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg47	Salmonella enterica	49810
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg48	Enterococcus faecalis	36840
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg49	Escherichia coli	34662
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg50	Escherichia coli	69415
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg51	Escherichia coli	34534
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg52	Escherichia coli	34919
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg53	Escherichia coli	36701
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg54	Escherichia coli	32187
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg55	Escherichia coli	32314
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg56	Escherichia coli	32976
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg57	Salmonella enterica	31289
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg58	Escherichia coli	36760
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg59	Escherichia coli	30287
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg60	Escherichia coli	29110
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg61	Saccharomyces cerevisiae	29625
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg62	Salmonella enterica	27432
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg63	Saccharomyces cerevisiae	25123
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg64	Salmonella enterica	24370
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg65	Salmonella enterica	40917
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg66	Escherichia coli	23494
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg67	Escherichia coli	21388
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg68	Saccharomyces cerevisiae	27157
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg69	Salmonella enterica	21138
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg70	Saccharomyces cerevisiae	20433
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg71	Saccharomyces cerevisiae	17463
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg72	Escherichia coli	16862
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg73	Salmonella enterica	17173
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg74	Escherichia coli	22083
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg75	Lactobacillus fermentum	15609
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg76	Escherichia coli	24135
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg77	Escherichia coli	16418
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg78	Lactobacillus fermentum	14725
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg79	Cryptococcus neoformans	14189
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg80	Saccharomyces cerevisiae	13346
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg81	Enterococcus faecalis	12938
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg82	Saccharomyces cerevisiae	13379
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg83	Saccharomyces cerevisiae	12599
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg84	Enterococcus faecalis	12399
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg85	Enterococcus faecalis	12938
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg86	Escherichia coli	11782
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg87	Cryptococcus neoformans	11881
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg88	Saccharomyces cerevisiae	11806
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg89	Saccharomyces cerevisiae	11139
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg90	Enterococcus faecalis	19854
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg91	Lactobacillus fermentum	10629
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg92	Saccharomyces cerevisiae	10523
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg93	Saccharomyces cerevisiae	11242
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg94	Saccharomyces cerevisiae	9757
Zymo-GridION-EVEN-BB-SN-L4000-e12	Zymo	GridION	EVEN	BB	SN	L4000	e12	ctg95	Salmonella enterica	25907
